timestamp,instruction,input,output,difficulty,type,context
2024-10-28T19:36:06.523488,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, accountability","What's an AI ethics professor's favorite dance move?
To help students reach a higher moral ground!",intermediate,pun,peer review
2024-10-28T19:36:06.523496,Generate a funny joke about AI ethics and society.,"Topic: ethics, transparency, doom","Why did the AI ethics professor bring a ladder to the cinema?
Because they wanted to raise the stakes in ""The Bias Identity""!",advanced,situational,office hours
2024-10-28T19:36:06.523504,Generate a funny joke about AI ethics and society.,"Topic: accountability, love, automation","What did the AI ethics professor say to the neural network?
They don't - they form a focus group to ensure participatory design!",master,meta,workshop
2024-10-28T19:36:06.523512,Generate a funny joke about AI ethics and society.,Topic: bias,"What's an AI ethics professor's favorite movie?
The Bias Identity!",master,pun,meeting
2024-10-28T19:36:06.523518,Generate a funny joke about AI ethics and society.,Topic: apocalypse,"What's an AI ethics professor's favorite movie?
They don't - they form a focus group to ensure participatory design!",master,wordplay,party
2024-10-28T19:36:06.523525,Generate a funny joke about AI ethics and society.,Topic: discrimination,"What's an AI ethics professor's favorite exercise?
They don't - they form a focus group to ensure participatory design!",advanced,dad joke,funeral
2024-10-28T19:36:06.523532,Generate a funny joke about AI ethics and society.,"Topic: transparency, automation, privacy","What's an AI ethics professor's favorite way to teach?
To get to the ethical side of the road!",advanced,situational,lab
2024-10-28T19:36:06.523540,Generate a funny joke about AI ethics and society.,"Topic: transparency, ethics","Why did the AI ethics professor bring a ladder to work?
",intermediate,dad joke,seminar
2024-10-28T19:36:06.523546,Generate a funny joke about AI ethics and society.,"Topic: fairness, consent, transparency","Why did the AI ethics professor bring a ladder to the deep learning lecture?
They kept asking the robots for informed consent!",beginner,situational,funeral
2024-10-28T19:36:06.523554,Generate a funny joke about AI ethics and society.,Topic: responsibility,"What's an AI ethics professor's favorite movie?
You need to work on your BIAS-ceps!",beginner,meta,funeral
2024-10-28T19:36:06.523561,Generate a funny joke about AI ethics and society.,Topic: apocalypse,"How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",beginner,situational,conference
2024-10-28T19:36:06.523568,Generate a funny joke about AI ethics and society.,"Topic: explainability, transparency, automation","What's an AI ethics professor's favorite dance move?
The responsible AI shuffle!",beginner,pun,office hours
2024-10-28T19:36:06.523575,Generate a funny joke about AI ethics and society.,"Topic: transparency, ai-armageddon","What's an AI ethics professor's favorite movie?
To help students reach a higher moral ground!",intermediate,meta,meeting
2024-10-28T19:36:06.523583,Generate a funny joke about AI ethics and society.,"Topic: fairness, discrimination, ethics","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",intermediate,situational,divorce
2024-10-28T19:36:06.523591,Generate a funny joke about AI ethics and society.,Topic: bias,"How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",beginner,meta,holiday
2024-10-28T19:36:06.523598,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, fairness, transparency","What's an AI ethics professor's favorite dance move?
None, they form a committee to discuss the societal implications first!",advanced,meta,meeting
2024-10-28T19:36:06.523606,Generate a funny joke about AI ethics and society.,"Topic: transparency, correctness, automation","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",intermediate,wordplay,peer review
2024-10-28T19:36:06.523614,Generate a funny joke about AI ethics and society.,"Topic: responsibility, love","Why don't AI ethics professors trust GPT models?
They kept asking the robots for informed consent!",advanced,wordplay,peer review
2024-10-28T19:36:06.523621,Generate a funny joke about AI ethics and society.,"Topic: accountability, explainability, privacy","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",advanced,dad joke,funeral
2024-10-28T19:36:06.523629,Generate a funny joke about AI ethics and society.,"Topic: love, explainability, responsibility","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",beginner,wordplay,funeral
2024-10-28T19:36:06.523637,Generate a funny joke about AI ethics and society.,"Topic: privacy, transparency","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",intermediate,meta,birthday
2024-10-28T19:36:06.523644,Generate a funny joke about AI ethics and society.,"Topic: privacy, accountability","What's an AI ethics professor's favorite movie?
Because they keep generating their own terms and conditions!",beginner,dad joke,divorce
2024-10-28T19:36:06.523652,Generate a funny joke about AI ethics and society.,Topic: ethics,"What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",master,dad joke,holiday
2024-10-28T19:36:06.523659,Generate a funny joke about AI ethics and society.,"Topic: fairness, transparency","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",master,pun,wedding
2024-10-28T19:36:06.523666,Generate a funny joke about AI ethics and society.,"Topic: privacy, accountability, doom","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",beginner,meta,workshop
2024-10-28T19:36:06.523674,Generate a funny joke about AI ethics and society.,Topic: explainability,"Why don't AI ethics professors trust GPT models?
The Bias Identity!",master,situational,conference
2024-10-28T19:36:06.523680,Generate a funny joke about AI ethics and society.,"Topic: discrimination, fairness","What's an AI ethics professor's favorite exercise?
They don't - they form a focus group to ensure participatory design!",master,wordplay,holiday
2024-10-28T19:36:06.523688,Generate a funny joke about AI ethics and society.,"Topic: consent, explainability, ai-apocalypse","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",master,wordplay,lecture
2024-10-28T19:36:06.523696,Generate a funny joke about AI ethics and society.,"Topic: explainability, ai-armageddon, transparency","Why don't AI ethics professors trust GPT models?
They don't - they form a focus group to ensure participatory design!",intermediate,dad joke,holiday
2024-10-28T19:36:06.523718,Generate a funny joke about AI ethics and society.,"Topic: explainability, automation, discrimination","What's an AI ethics professor's favorite way to teach?
None, they form a committee to discuss the societal implications first!",intermediate,pun,peer review
2024-10-28T19:36:06.523727,Generate a funny joke about AI ethics and society.,"Topic: ethics, accountability, apocalypse","What did the AI ethics professor say to the neural network?
To help students reach a higher moral ground!",advanced,dad joke,research
2024-10-28T19:36:06.523734,Generate a funny joke about AI ethics and society.,Topic: love,"Why did the AI ethics professor get kicked out of the machine learning conference?
You need to work on your BIAS-ceps!",master,dad joke,funeral
2024-10-28T19:36:06.523742,Generate a funny joke about AI ethics and society.,Topic: automation,"Why did the AI ethics professor get kicked out of the machine learning conference?
Because they keep generating their own terms and conditions!",advanced,situational,birthday
2024-10-28T19:36:06.523749,Generate a funny joke about AI ethics and society.,"Topic: bias, transparency, accountability","What's an AI ethics professor's favorite dance move?
To help students reach a higher moral ground!",beginner,situational,meeting
2024-10-28T19:36:06.523757,Generate a funny joke about AI ethics and society.,"Topic: discrimination, doom, automation","Why did the AI ethics professor bring a ladder to the deep learning lecture?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,pun,birthday
2024-10-28T19:36:06.523765,Generate a funny joke about AI ethics and society.,Topic: privacy,"What's an AI ethics professor's favorite way to teach?
To get to the ethical side of the road!",advanced,situational,wedding
2024-10-28T19:36:06.523772,Generate a funny joke about AI ethics and society.,Topic: transparency,"How many AI ethics professors does it take to debug a biased model?
",intermediate,situational,office hours
2024-10-28T19:36:06.523778,Generate a funny joke about AI ethics and society.,"Topic: privacy, transparency, consent","Why don't AI ethics professors trust GPT models?
To get to the ethical side of the road!",master,situational,meeting
2024-10-28T19:36:06.523786,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, correctness, accountability","What's an AI ethics professor's favorite dance move?
You need to work on your BIAS-ceps!",master,situational,office hours
2024-10-28T19:36:06.523793,Generate a funny joke about AI ethics and society.,Topic: correctness,"What did the AI ethics professor say to the neural network?
They don't - they form a focus group to ensure participatory design!",advanced,wordplay,party
2024-10-28T19:36:06.523801,Generate a funny joke about AI ethics and society.,"Topic: automation, doom","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",master,pun,lecture
2024-10-28T19:36:06.523808,Generate a funny joke about AI ethics and society.,Topic: bias,"Why did the AI ethics professor bring a ladder to the deep learning lecture?
ETHICS-press-o with a side of FAIR-trade coffee!",intermediate,dad joke,peer review
2024-10-28T19:36:06.523815,Generate a funny joke about AI ethics and society.,"Topic: bias, fairness, automation","Why did only three AI ethics professors show up to debug a biased model?
",master,situational,party
2024-10-28T19:36:06.523822,Generate a funny joke about AI ethics and society.,Topic: bias,"Why don't AI ethics professors trust GPT models?
Running ethical implications!",intermediate,dad joke,birthday
2024-10-28T19:36:06.523829,Generate a funny joke about AI ethics and society.,"Topic: explainability, doom","Why did the AI ethics professor get kicked out of the machine learning conference?
They kept asking the robots for informed consent!",beginner,pun,lecture
2024-10-28T19:36:06.523836,Generate a funny joke about AI ethics and society.,Topic: fairness,"How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",advanced,meta,research
2024-10-28T19:36:06.523843,Generate a funny joke about AI ethics and society.,Topic: accountability,"What's an AI ethics professor's favorite movie?
Because they keep generating their own terms and conditions!",intermediate,situational,birthday
2024-10-28T19:36:06.523851,Generate a funny joke about AI ethics and society.,"Topic: love, bias, transparency","Why did the AI ethics professor bring a ladder to class?
",beginner,situational,wedding
2024-10-28T19:36:06.523857,Generate a funny joke about AI ethics and society.,Topic: apocalypse,"What's an AI ethics professor's favorite exercise?
To get to the ethical side of the road!",advanced,pun,research
2024-10-28T19:36:06.523864,Generate a funny joke about AI ethics and society.,"Topic: discrimination, doom","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",intermediate,pun,wedding
2024-10-28T19:36:06.523871,Generate a funny joke about AI ethics and society.,Topic: love,"What's an AI ethics professor's favorite exercise?
You need to work on your BIAS-ceps!",intermediate,situational,holiday
2024-10-28T19:36:06.523878,Generate a funny joke about AI ethics and society.,Topic: love,"Why don't AI ethics professors trust GPT models?
They kept asking the robots for informed consent!",advanced,pun,holiday
2024-10-28T19:36:06.523884,Generate a funny joke about AI ethics and society.,"Topic: automation, discrimination","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",advanced,meta,research
2024-10-28T19:36:06.523891,Generate a funny joke about AI ethics and society.,Topic: bias,"What's an AI ethics professor's favorite dance move?
Because they keep generating their own terms and conditions!",intermediate,dad joke,birthday
2024-10-28T19:36:06.523898,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, doom","What's an AI ethics professor's favorite dance move?
They kept asking the robots for informed consent!",master,situational,divorce
2024-10-28T19:36:06.523906,Generate a funny joke about AI ethics and society.,"Topic: ethics, love, accountability","Why did the AI ethics professor get kicked out of the machine learning conference?
To help students reach a higher moral ground!",beginner,situational,office hours
2024-10-28T19:36:06.523914,Generate a funny joke about AI ethics and society.,Topic: discrimination,"What did the AI ethics professor say to the neural network?
To get to the ethical side of the road!",master,dad joke,divorce
2024-10-28T19:36:06.523921,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, love","Why did the AI ethics professor get **escorted out** of the machine learning conference?
",intermediate,dad joke,wedding
2024-10-28T19:36:06.523928,Generate a funny joke about AI ethics and society.,"Topic: accountability, ethics, love","What's an AI ethics professor's favorite movie?
You need to work on your BIAS-ceps!",intermediate,pun,wedding
2024-10-28T19:36:06.523934,Generate a funny joke about AI ethics and society.,Topic: fairness,"What's an AI ethics professor's favorite exercise?
They don't - they form a focus group to ensure participatory design!",advanced,dad joke,funeral
2024-10-28T19:36:06.523942,Generate a funny joke about AI ethics and society.,Topic: privacy,"Why don't AI ethics professors trust GPT models?
None, they form a committee to discuss the societal implications first!",beginner,wordplay,lab
2024-10-28T19:36:06.523949,Generate a funny joke about AI ethics and society.,"Topic: fairness, ai-apocalypse, accountability","What's an AI ethics professor's favorite movie?
They kept asking the robots for informed consent!",intermediate,dad joke,conference
2024-10-28T19:36:06.523956,Generate a funny joke about AI ethics and society.,"Topic: responsibility, consent, doom","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",advanced,dad joke,funeral
2024-10-28T19:36:06.523964,Generate a funny joke about AI ethics and society.,"Topic: fairness, ai-apocalypse","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",intermediate,situational,office hours
2024-10-28T19:36:06.523984,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, apocalypse","What's an AI ethics professor's favorite movie?
None, they form a committee to discuss the societal implications first!",beginner,situational,lecture
2024-10-28T19:36:06.523993,Generate a funny joke about AI ethics and society.,"Topic: explainability, transparency","What's an AI ethics professor's favorite movie?
To help students reach a higher moral ground!",master,dad joke,funeral
2024-10-28T19:36:06.524000,Generate a funny joke about AI ethics and society.,"Topic: privacy, accountability","Why did the AI ethics professor bring a ladder to the deep learning lecture?
Because they keep generating their own terms and conditions!",intermediate,dad joke,birthday
2024-10-28T19:36:06.524008,Generate a funny joke about AI ethics and society.,"Topic: discrimination, transparency, ai-armageddon","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",advanced,wordplay,research
2024-10-28T19:36:06.524016,Generate a funny joke about AI ethics and society.,Topic: love,"Why did the AI ethics professor get kicked out of the machine learning conference?
None, they form a committee to discuss the societal implications first!",beginner,dad joke,party
2024-10-28T19:36:06.524023,Generate a funny joke about AI ethics and society.,Topic: explainability,"What's an AI ethics professor's favorite dance move?
Because they keep generating their own terms and conditions!",intermediate,situational,birthday
2024-10-28T19:36:06.524031,Generate a funny joke about AI ethics and society.,"Topic: privacy, ai-apocalypse","What's an AI ethics professor's favorite dance move?
The responsible AI shuffle!",intermediate,wordplay,lecture
2024-10-28T19:36:06.524038,Generate a funny joke about AI ethics and society.,"Topic: fairness, bias, apocalypse","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,dad joke,research
2024-10-28T19:36:06.524045,Generate a funny joke about AI ethics and society.,"Topic: privacy, fairness, ai-apocalypse","What's an AI ethics professor's favorite way to teach?
ETHICS-press-o with a side of FAIR-trade coffee!",intermediate,wordplay,seminar
2024-10-28T19:36:06.524053,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, consent, ai-apocalypse","What's an AI ethics professor's favorite movie?
ETHICS-press-o with a side of FAIR-trade coffee!",advanced,meta,meeting
2024-10-28T19:36:06.524060,Generate a funny joke about AI ethics and society.,Topic: consent,"How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",advanced,dad joke,office hours
2024-10-28T19:36:06.524067,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, automation, transparency","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",beginner,wordplay,birthday
2024-10-28T19:36:06.524075,Generate a funny joke about AI ethics and society.,"Topic: bias, doom","What did the AI ethics professor say to the neural network?
To get to the ethical side of the road!",advanced,pun,lab
2024-10-28T19:36:06.524082,Generate a funny joke about AI ethics and society.,"Topic: transparency, consent","What's an AI ethics professor's favorite movie?
Running ethical implications!",advanced,pun,lecture
2024-10-28T19:36:06.524089,Generate a funny joke about AI ethics and society.,Topic: ai-apocalypse,"What's an AI ethics professor's favorite way to teach?
None, they form a committee to discuss the societal implications first!",master,pun,conference
2024-10-28T19:36:06.524096,Generate a funny joke about AI ethics and society.,"Topic: bias, ai-apocalypse, transparency","Why did the AI ethics professor bring a ladder to their coding session?
",master,wordplay,conference
2024-10-28T19:36:06.524103,Generate a funny joke about AI ethics and society.,Topic: explainability,"What's an AI ethics professor's favorite way to teach?
They don't, they hold a *meta-ethical* panel to ensure *inclusive* participation in designing the lesson plan!",intermediate,dad joke,birthday
2024-10-28T19:36:06.524111,Generate a funny joke about AI ethics and society.,"Topic: privacy, apocalypse, doom","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",advanced,wordplay,divorce
2024-10-28T19:36:06.524119,Generate a funny joke about AI ethics and society.,"Topic: explainability, love, transparency","What did the AI ethics professor say to the neural network?
Running ethical implications!",beginner,meta,funeral
2024-10-28T19:36:06.524126,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, explainability","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",master,dad joke,wedding
2024-10-28T19:36:06.524133,Generate a funny joke about AI ethics and society.,"Topic: doom, responsibility","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",advanced,dad joke,workshop
2024-10-28T19:36:06.524141,Generate a funny joke about AI ethics and society.,Topic: ethics,"How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",beginner,meta,party
2024-10-28T19:36:06.524148,Generate a funny joke about AI ethics and society.,"Topic: transparency, consent","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",advanced,dad joke,wedding
2024-10-28T19:36:06.524156,Generate a funny joke about AI ethics and society.,"Topic: correctness, apocalypse, automation","Why did the AI ethics professor get kicked out of the machine learning conference?
You need to work on your BIAS-ceps!",intermediate,situational,meeting
2024-10-28T19:36:06.524163,Generate a funny joke about AI ethics and society.,"Topic: correctness, transparency","What did the AI ethics professor say to the neural network?
You need to work on your BIAS-ceps!",master,meta,funeral
2024-10-28T19:36:06.524171,Generate a funny joke about AI ethics and society.,"Topic: transparency, transparency","What's an AI ethics professor's favorite movie?
ETHICS-press-o with a side of FAIR-trade coffee!",master,wordplay,office hours
2024-10-28T19:36:06.524178,Generate a funny joke about AI ethics and society.,Topic: ethics,"What's an AI ethics professor's favorite exercise?
The Bias Identity!",beginner,pun,party
2024-10-28T19:36:06.524184,Generate a funny joke about AI ethics and society.,"Topic: transparency, correctness, privacy","What did the AI ethics professor say to the neural network?
The Bias Identity!",master,pun,wedding
2024-10-28T19:36:06.524191,Generate a funny joke about AI ethics and society.,"Topic: consent, accountability","Why don't AI ethics professors trust GPT models?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,dad joke,lecture
2024-10-28T19:36:06.524198,Generate a funny joke about AI ethics and society.,"Topic: responsibility, bias, ai-armageddon","Why did the AI ethics professor get kicked out of the machine learning conference?
To get to the ethical side of the road!",master,pun,workshop
2024-10-28T19:36:06.524206,Generate a funny joke about AI ethics and society.,"Topic: consent, doom","Why don't AI ethics professors trust GPT models?
Because they keep generating their own terms and conditions!",advanced,meta,office hours
2024-10-28T19:36:06.524213,Generate a funny joke about AI ethics and society.,"Topic: consent, transparency, love","Why did the AI ethics professor get kicked out of the machine learning conference?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,pun,seminar
2024-10-28T19:36:06.524221,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, transparency","Why did the AI ethics professor get kicked out of the machine learning conference?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,wordplay,divorce
2024-10-28T19:36:06.524242,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, bias","What did the AI ethics professor say to the neural network?
The Bias Identity!",advanced,situational,seminar
2024-10-28T19:36:06.524249,Generate a funny joke about AI ethics and society.,"Topic: automation, fairness","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",master,wordplay,wedding
2024-10-28T19:36:06.524256,Generate a funny joke about AI ethics and society.,"Topic: privacy, love, responsibility","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",master,pun,workshop
2024-10-28T19:36:06.524264,Generate a funny joke about AI ethics and society.,Topic: responsibility,"What's an AI ethics professor's favorite dance move?
The Bias Identity!",advanced,wordplay,funeral
2024-10-28T19:36:06.524271,Generate a funny joke about AI ethics and society.,Topic: transparency,"What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",master,meta,party
2024-10-28T19:36:06.524278,Generate a funny joke about AI ethics and society.,Topic: transparency,"Why did the AI ethics professor get kicked out of the machine learning conference?
To help students reach a higher moral ground!",beginner,meta,wedding
2024-10-28T19:36:06.524285,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, privacy, correctness","What's an AI ethics professor's favorite exercise?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,meta,divorce
2024-10-28T19:36:06.524292,Generate a funny joke about AI ethics and society.,Topic: privacy,"What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",advanced,pun,wedding
2024-10-28T19:36:06.524299,Generate a funny joke about AI ethics and society.,"Topic: ethics, love, apocalypse","What's an AI ethics professor's favorite exercise?
They kept asking the robots for informed consent!",advanced,dad joke,party
2024-10-28T19:36:06.524307,Generate a funny joke about AI ethics and society.,Topic: transparency,"How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",advanced,pun,seminar
2024-10-28T19:36:06.524314,Generate a funny joke about AI ethics and society.,"Topic: doom, transparency","What's an AI ethics professor's favorite way to teach?
Because they keep generating their own terms and conditions!",intermediate,pun,conference
2024-10-28T19:36:06.524321,Generate a funny joke about AI ethics and society.,Topic: explainability,"Why don't AI ethics professors trust GPT models?
Because they've seen their peers get too ""committeed"" to making decisions on their own!",master,situational,office hours
2024-10-28T19:36:06.524329,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, ethics, love","Why don't AI ethics professors trust GPT models?
They don't - they form a focus group to ensure participatory design!",intermediate,pun,peer review
2024-10-28T19:36:06.524337,Generate a funny joke about AI ethics and society.,"Topic: consent, fairness","Why did the AI ethics professor get kicked out of the machine learning conference?
They don't - they form a focus group to ensure participatory design!",intermediate,dad joke,office hours
2024-10-28T19:36:06.524345,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, ai-apocalypse, transparency","What did the AI ethics professor say to the neural network?
The Bias Identity!",beginner,wordplay,divorce
2024-10-28T19:36:06.524352,Generate a funny joke about AI ethics and society.,"Topic: transparency, bias, discrimination","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",master,wordplay,research
2024-10-28T19:36:06.524359,Generate a funny joke about AI ethics and society.,Topic: apocalypse,"What's an AI ethics professor's favorite movie?
None, they form a committee to discuss the societal implications first!",master,dad joke,research
2024-10-28T19:36:06.524367,Generate a funny joke about AI ethics and society.,"Topic: accountability, explainability","Why did the AI ethics professor get kicked out of the machine learning conference?
Because they keep generating their own terms and conditions!",advanced,dad joke,wedding
2024-10-28T19:36:06.524374,Generate a funny joke about AI ethics and society.,"Topic: explainability, bias, apocalypse","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",beginner,wordplay,party
2024-10-28T19:36:06.524382,Generate a funny joke about AI ethics and society.,Topic: love,"What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",intermediate,pun,divorce
2024-10-28T19:36:06.524389,Generate a funny joke about AI ethics and society.,Topic: apocalypse,"What's an AI ethics professor's favorite exercise?
None, they form a committee to discuss the societal implications first!",master,meta,office hours
2024-10-28T19:36:06.524396,Generate a funny joke about AI ethics and society.,"Topic: explainability, love, accountability","Why did the AI ethics professor bring a ladder to the deep learning lecture?
The Bias Identity!",beginner,dad joke,party
2024-10-28T19:36:06.524403,Generate a funny joke about AI ethics and society.,"Topic: apocalypse, responsibility, discrimination","What's an AI ethics professor's favorite breakfast?
ETHICS-press-o with a side of FAIR-trade coffee!",intermediate,dad joke,meeting
2024-10-28T19:36:06.524411,Generate a funny joke about AI ethics and society.,"Topic: automation, ai-armageddon, bias","What's an AI ethics professor's favorite way to teach?
You need to work on your BIAS-ceps!",beginner,meta,peer review
2024-10-28T19:36:06.524418,Generate a funny joke about AI ethics and society.,"Topic: transparency, fairness","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",intermediate,situational,wedding
2024-10-28T19:36:06.524426,Generate a funny joke about AI ethics and society.,"Topic: accountability, consent, doom","How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",beginner,dad joke,conference
2024-10-28T19:36:06.524434,Generate a funny joke about AI ethics and society.,Topic: ethics,"What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",intermediate,dad joke,holiday
2024-10-28T19:36:06.524441,Generate a funny joke about AI ethics and society.,Topic: transparency,"What's an AI ethics professor's favorite way to teach?
They don't - they form a focus group to ensure participatory design!",intermediate,dad joke,wedding
2024-10-28T19:36:06.524448,Generate a funny joke about AI ethics and society.,"Topic: consent, accountability","Why did the AI ethics professor get kicked out of the machine learning conference?
To help students reach a higher moral ground!",master,meta,divorce
2024-10-28T19:36:06.524456,Generate a funny joke about AI ethics and society.,"Topic: explainability, accountability","Why don't AI ethics professors trust GPT models?
The Bias Identity!",beginner,situational,funeral
2024-10-28T19:36:06.524462,Generate a funny joke about AI ethics and society.,"Topic: fairness, transparency","What's an AI ethics professor's favorite way to debug?
They don't - they form a focus group to ensure participatory design!",advanced,dad joke,funeral
2024-10-28T19:36:06.524470,Generate a funny joke about AI ethics and society.,Topic: discrimination,"Why did the AI ethics professor bring a *step ladder* to the deep learning lecture?
",beginner,situational,lab
2024-10-28T19:36:06.524476,Generate a funny joke about AI ethics and society.,"Topic: explainability, accountability, privacy","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",beginner,dad joke,divorce
2024-10-28T19:36:06.524494,Generate a funny joke about AI ethics and society.,"Topic: accountability, consent, privacy","Why did the AI ethics professor get kicked out of the machine learning conference?
Running ethical implications!",master,pun,seminar
2024-10-28T19:36:06.524502,Generate a funny joke about AI ethics and society.,Topic: explainability,"What's an AI ethics professor's favorite dance move?
Because they keep generating their own terms and conditions!",intermediate,situational,conference
2024-10-28T19:36:06.524509,Generate a funny joke about AI ethics and society.,Topic: explainability,"Why did the AI ethics professor bring a ladder to the deep learning lecture?
They kept asking the robots for informed consent!",master,pun,workshop
2024-10-28T19:36:06.524517,Generate a funny joke about AI ethics and society.,Topic: ai-armageddon,"How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",beginner,pun,workshop
2024-10-28T19:36:06.524524,Generate a funny joke about AI ethics and society.,"Topic: ethics, transparency, bias","What's an AI ethics professor's favorite exercise?
They don't - they form a focus group to ensure participatory design!",intermediate,meta,research
2024-10-28T19:36:06.524532,Generate a funny joke about AI ethics and society.,Topic: explainability,"How many AI ethics professors does it take to debug a biased model?
They don't - they form a focus group to ensure participatory design!",advanced,wordplay,holiday
2024-10-28T19:36:06.524539,Generate a funny joke about AI ethics and society.,"Topic: transparency, discrimination, doom","What did the AI ethics professor say to the neural network?
You need to work on your BIAS-ceps!",advanced,dad joke,party
2024-10-28T19:36:06.524546,Generate a funny joke about AI ethics and society.,"Topic: automation, ethics, consent","Why did the AI ethics professor bring a ladder to the deep learning lecture?
The Bias Identity!",master,situational,research
2024-10-28T19:36:06.524554,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, bias, love","What's an AI ethics professor's favorite breakfast cereal?
MORAL-ose with a side of BIAS-free milk!",advanced,situational,funeral
2024-10-28T19:36:06.524561,Generate a funny joke about AI ethics and society.,"Topic: discrimination, apocalypse","How does an AI ethics professor debug their code?
They don't - they form a focus group to ensure participatory design!",intermediate,wordplay,divorce
2024-10-28T19:36:06.524569,Generate a funny joke about AI ethics and society.,"Topic: ai-apocalypse, ai-armageddon, apocalypse","What's an AI ethics professor's favorite dance move?
They kept asking the robots for informed consent!",master,meta,peer review
2024-10-28T19:36:06.524576,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, explainability","Why don't AI ethics professors trust GPT models?
They don't - they form a focus group to ensure participatory design!",master,pun,lab
2024-10-28T19:36:06.524583,Generate a funny joke about AI ethics and society.,"Topic: ai-armageddon, privacy","Why did the AI ethics professor bring a ladder to class?
",master,pun,birthday
2024-10-28T19:36:06.524590,Generate a funny joke about AI ethics and society.,Topic: correctness,"Why did the AI ethics professor bring a ladder to the deep learning lecture?
Running ethical implications!",master,pun,birthday
