timestamp,setup,punchline,concepts,difficulty,type,context
2024-10-28T19:36:06.514223,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"transparency,transparency",intermediate,pun,workshop
2024-10-28T19:36:06.514231,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"responsibility,automation,accountability",master,dad joke,divorce
2024-10-28T19:36:06.514258,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"love,doom",intermediate,meta,funeral
2024-10-28T19:36:06.514267,Why did the AI ethics professor bring a ladder to the deep learning lecture?,ETHICS-press-o with a side of FAIR-trade coffee!,transparency,master,situational,divorce
2024-10-28T19:36:06.514275,What did the AI ethics professor say to the neural network?,You need to work on your BIAS-ceps!,"ai-apocalypse,doom,ethics",advanced,dad joke,office hours
2024-10-28T19:36:06.514284,Why did the AI ethics professor bring a ladder to the deep learning lecture?,The responsible AI shuffle!,"consent,ai-armageddon",advanced,pun,holiday
2024-10-28T19:36:06.514291,What did the AI ethics professor say to the neural network?,To get to the ethical side of the road!,"love,explainability",beginner,pun,wedding
2024-10-28T19:36:06.514299,Why did the AI ethics professor get kicked out of the machine learning conference?,ETHICS-press-o with a side of FAIR-trade coffee!,"ai-apocalypse,consent",master,dad joke,birthday
2024-10-28T19:36:06.514308,Why did the AI ethics professor bring a ladder to the deep learning lecture?,The Bias Identity!,"bias,responsibility,ethics",beginner,pun,wedding
2024-10-28T19:36:06.514315,Why did the AI ethics professor get kicked out of the machine learning conference?,To help students reach a higher moral ground!,privacy,advanced,meta,research
2024-10-28T19:36:06.514324,What's an AI ethics professor's favorite movie?,Running ethical implications!,"accountability,ai-apocalypse",master,pun,party
2024-10-28T19:36:06.514331,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,ai-apocalypse,intermediate,pun,wedding
2024-10-28T19:36:06.514339,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"automation,discrimination,consent",beginner,wordplay,wedding
2024-10-28T19:36:06.514348,Why did the AI ethics professor get kicked out of the machine learning conference?,To help students reach a higher moral ground!,"doom,fairness",intermediate,wordplay,holiday
2024-10-28T19:36:06.514356,Why did the AI ethics professor get kicked out of the machine learning conference?,ETHICS-press-o with a side of FAIR-trade coffee!,"doom,responsibility",beginner,wordplay,birthday
2024-10-28T19:36:06.514364,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"ai-apocalypse,transparency,apocalypse",advanced,dad joke,meeting
2024-10-28T19:36:06.514373,What's an AI ethics professor's favorite exercise?,ETHICS-press-o with a side of FAIR-trade coffee!,"automation,ai-armageddon,transparency",advanced,pun,workshop
2024-10-28T19:36:06.514381,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"correctness,ethics,accountability",advanced,dad joke,peer review
2024-10-28T19:36:06.514390,Why did the AI ethics professor get kicked out of the machine learning conference?,"None, they form a committee to discuss the societal implications first!","automation,explainability",intermediate,dad joke,funeral
2024-10-28T19:36:06.514399,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,doom,advanced,situational,seminar
2024-10-28T19:36:06.514406,How does an AI ethics professor debug their code?,They don't. They hold a town hall meeting with sentient toasters first!,love,intermediate,pun,lab
2024-10-28T19:36:06.514415,What's an AI ethics professor's favorite exercise?,ETHICS-press-o with a side of FAIR-trade coffee!,"transparency,explainability",advanced,wordplay,research
2024-10-28T19:36:06.514423,What's an AI ethics professor's favorite exercise?,Because they keep generating their own terms and conditions!,automation,beginner,situational,meeting
2024-10-28T19:36:06.514431,What's an AI ethics professor's favorite exercise?,They kept asking the robots for informed consent!,"ai-armageddon,consent,bias",master,situational,conference
2024-10-28T19:36:06.514438,What's an AI ethics professor's favorite dance move?,ETHICS-press-o with a side of FAIR-trade coffee!,privacy,master,dad joke,peer review
2024-10-28T19:36:06.514446,What's an AI ethics professor's favorite dance move?,To help students reach a higher moral ground!,"ai-apocalypse,accountability",intermediate,pun,peer review
2024-10-28T19:36:06.514453,Why did the AI ethics professor bring a ladder to the cinema?,"Because they wanted to raise the stakes in ""The Bias Identity""!","ethics,transparency,doom",advanced,situational,office hours
2024-10-28T19:36:06.514463,What did the AI ethics professor say to the neural network?,They don't - they form a focus group to ensure participatory design!,"accountability,love,automation",master,meta,workshop
2024-10-28T19:36:06.514471,What's an AI ethics professor's favorite movie?,The Bias Identity!,bias,master,pun,meeting
2024-10-28T19:36:06.514478,What's an AI ethics professor's favorite movie?,They don't - they form a focus group to ensure participatory design!,apocalypse,master,wordplay,party
2024-10-28T19:36:06.514486,What's an AI ethics professor's favorite exercise?,They don't - they form a focus group to ensure participatory design!,discrimination,advanced,dad joke,funeral
2024-10-28T19:36:06.514494,What's an AI ethics professor's favorite way to teach?,To get to the ethical side of the road!,"transparency,automation,privacy",advanced,situational,lab
2024-10-28T19:36:06.514503,Why did the AI ethics professor bring a ladder to work?,,"transparency,ethics",intermediate,dad joke,seminar
2024-10-28T19:36:06.514510,Why did the AI ethics professor bring a ladder to the deep learning lecture?,They kept asking the robots for informed consent!,"fairness,consent,transparency",beginner,situational,funeral
2024-10-28T19:36:06.514526,What's an AI ethics professor's favorite movie?,You need to work on your BIAS-ceps!,responsibility,beginner,meta,funeral
2024-10-28T19:36:06.514534,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,apocalypse,beginner,situational,conference
2024-10-28T19:36:06.514542,What's an AI ethics professor's favorite dance move?,The responsible AI shuffle!,"explainability,transparency,automation",beginner,pun,office hours
2024-10-28T19:36:06.514550,What's an AI ethics professor's favorite movie?,To help students reach a higher moral ground!,"transparency,ai-armageddon",intermediate,meta,meeting
2024-10-28T19:36:06.514557,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"fairness,discrimination,ethics",intermediate,situational,divorce
2024-10-28T19:36:06.514566,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,bias,beginner,meta,holiday
2024-10-28T19:36:06.514574,What's an AI ethics professor's favorite dance move?,"None, they form a committee to discuss the societal implications first!","ai-armageddon,fairness,transparency",advanced,meta,meeting
2024-10-28T19:36:06.514583,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"transparency,correctness,automation",intermediate,wordplay,peer review
2024-10-28T19:36:06.514591,Why don't AI ethics professors trust GPT models?,They kept asking the robots for informed consent!,"responsibility,love",advanced,wordplay,peer review
2024-10-28T19:36:06.514599,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"accountability,explainability,privacy",advanced,dad joke,funeral
2024-10-28T19:36:06.514609,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"love,explainability,responsibility",beginner,wordplay,funeral
2024-10-28T19:36:06.514618,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"privacy,transparency",intermediate,meta,birthday
2024-10-28T19:36:06.514653,What's an AI ethics professor's favorite movie?,Because they keep generating their own terms and conditions!,"privacy,accountability",beginner,dad joke,divorce
2024-10-28T19:36:06.514662,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,ethics,master,dad joke,holiday
2024-10-28T19:36:06.514670,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"fairness,transparency",master,pun,wedding
2024-10-28T19:36:06.514678,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"privacy,accountability,doom",beginner,meta,workshop
2024-10-28T19:36:06.514687,Why don't AI ethics professors trust GPT models?,The Bias Identity!,explainability,master,situational,conference
2024-10-28T19:36:06.514694,What's an AI ethics professor's favorite exercise?,They don't - they form a focus group to ensure participatory design!,"discrimination,fairness",master,wordplay,holiday
2024-10-28T19:36:06.514702,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"consent,explainability,ai-apocalypse",master,wordplay,lecture
2024-10-28T19:36:06.514711,Why don't AI ethics professors trust GPT models?,They don't - they form a focus group to ensure participatory design!,"explainability,ai-armageddon,transparency",intermediate,dad joke,holiday
2024-10-28T19:36:06.514722,What's an AI ethics professor's favorite way to teach?,"None, they form a committee to discuss the societal implications first!","explainability,automation,discrimination",intermediate,pun,peer review
2024-10-28T19:36:06.514731,What did the AI ethics professor say to the neural network?,To help students reach a higher moral ground!,"ethics,accountability,apocalypse",advanced,dad joke,research
2024-10-28T19:36:06.514740,Why did the AI ethics professor get kicked out of the machine learning conference?,You need to work on your BIAS-ceps!,love,master,dad joke,funeral
2024-10-28T19:36:06.514748,Why did the AI ethics professor get kicked out of the machine learning conference?,Because they keep generating their own terms and conditions!,automation,advanced,situational,birthday
2024-10-28T19:36:06.514756,What's an AI ethics professor's favorite dance move?,To help students reach a higher moral ground!,"bias,transparency,accountability",beginner,situational,meeting
2024-10-28T19:36:06.514764,Why did the AI ethics professor bring a ladder to the deep learning lecture?,ETHICS-press-o with a side of FAIR-trade coffee!,"discrimination,doom,automation",beginner,pun,birthday
2024-10-28T19:36:06.514772,What's an AI ethics professor's favorite way to teach?,To get to the ethical side of the road!,privacy,advanced,situational,wedding
2024-10-28T19:36:06.514779,How many AI ethics professors does it take to debug a biased model?,,transparency,intermediate,situational,office hours
2024-10-28T19:36:06.514787,Why don't AI ethics professors trust GPT models?,To get to the ethical side of the road!,"privacy,transparency,consent",master,situational,meeting
2024-10-28T19:36:06.514867,What's an AI ethics professor's favorite dance move?,You need to work on your BIAS-ceps!,"ai-apocalypse,correctness,accountability",master,situational,office hours
2024-10-28T19:36:06.514897,What did the AI ethics professor say to the neural network?,They don't - they form a focus group to ensure participatory design!,correctness,advanced,wordplay,party
2024-10-28T19:36:06.514909,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"automation,doom",master,pun,lecture
2024-10-28T19:36:06.514919,Why did the AI ethics professor bring a ladder to the deep learning lecture?,ETHICS-press-o with a side of FAIR-trade coffee!,bias,intermediate,dad joke,peer review
2024-10-28T19:36:06.514928,Why did only three AI ethics professors show up to debug a biased model?,,"bias,fairness,automation",master,situational,party
2024-10-28T19:36:06.514937,Why don't AI ethics professors trust GPT models?,Running ethical implications!,bias,intermediate,dad joke,birthday
2024-10-28T19:36:06.514945,Why did the AI ethics professor get kicked out of the machine learning conference?,They kept asking the robots for informed consent!,"explainability,doom",beginner,pun,lecture
2024-10-28T19:36:06.514953,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,fairness,advanced,meta,research
2024-10-28T19:36:06.514961,What's an AI ethics professor's favorite movie?,Because they keep generating their own terms and conditions!,accountability,intermediate,situational,birthday
2024-10-28T19:36:06.514972,Why did the AI ethics professor bring a ladder to class?,,"love,bias,transparency",beginner,situational,wedding
2024-10-28T19:36:06.514979,What's an AI ethics professor's favorite exercise?,To get to the ethical side of the road!,apocalypse,advanced,pun,research
2024-10-28T19:36:06.514986,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"discrimination,doom",intermediate,pun,wedding
2024-10-28T19:36:06.514995,What's an AI ethics professor's favorite exercise?,You need to work on your BIAS-ceps!,love,intermediate,situational,holiday
2024-10-28T19:36:06.515002,Why don't AI ethics professors trust GPT models?,They kept asking the robots for informed consent!,love,advanced,pun,holiday
2024-10-28T19:36:06.515011,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"automation,discrimination",advanced,meta,research
2024-10-28T19:36:06.515019,What's an AI ethics professor's favorite dance move?,Because they keep generating their own terms and conditions!,bias,intermediate,dad joke,birthday
2024-10-28T19:36:06.515027,What's an AI ethics professor's favorite dance move?,They kept asking the robots for informed consent!,"ai-apocalypse,doom",master,situational,divorce
2024-10-28T19:36:06.515034,Why did the AI ethics professor get kicked out of the machine learning conference?,To help students reach a higher moral ground!,"ethics,love,accountability",beginner,situational,office hours
2024-10-28T19:36:06.515044,What did the AI ethics professor say to the neural network?,To get to the ethical side of the road!,discrimination,master,dad joke,divorce
2024-10-28T19:36:06.515051,Why did the AI ethics professor get **escorted out** of the machine learning conference?,,"ai-armageddon,love",intermediate,dad joke,wedding
2024-10-28T19:36:06.515058,What's an AI ethics professor's favorite movie?,You need to work on your BIAS-ceps!,"accountability,ethics,love",intermediate,pun,wedding
2024-10-28T19:36:06.515067,What's an AI ethics professor's favorite exercise?,They don't - they form a focus group to ensure participatory design!,fairness,advanced,dad joke,funeral
2024-10-28T19:36:06.515074,Why don't AI ethics professors trust GPT models?,"None, they form a committee to discuss the societal implications first!",privacy,beginner,wordplay,lab
2024-10-28T19:36:06.515084,What's an AI ethics professor's favorite movie?,They kept asking the robots for informed consent!,"fairness,ai-apocalypse,accountability",intermediate,dad joke,conference
2024-10-28T19:36:06.515097,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"responsibility,consent,doom",advanced,dad joke,funeral
2024-10-28T19:36:06.515106,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"fairness,ai-apocalypse",intermediate,situational,office hours
2024-10-28T19:36:06.515115,What's an AI ethics professor's favorite movie?,"None, they form a committee to discuss the societal implications first!","ai-armageddon,apocalypse",beginner,situational,lecture
2024-10-28T19:36:06.515123,What's an AI ethics professor's favorite movie?,To help students reach a higher moral ground!,"explainability,transparency",master,dad joke,funeral
2024-10-28T19:36:06.515189,Why did the AI ethics professor bring a ladder to the deep learning lecture?,Because they keep generating their own terms and conditions!,"privacy,accountability",intermediate,dad joke,birthday
2024-10-28T19:36:06.515201,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"discrimination,transparency,ai-armageddon",advanced,wordplay,research
2024-10-28T19:36:06.515210,Why did the AI ethics professor get kicked out of the machine learning conference?,"None, they form a committee to discuss the societal implications first!",love,beginner,dad joke,party
2024-10-28T19:36:06.515217,What's an AI ethics professor's favorite dance move?,Because they keep generating their own terms and conditions!,explainability,intermediate,situational,birthday
2024-10-28T19:36:06.515221,What's an AI ethics professor's favorite dance move?,The responsible AI shuffle!,"privacy,ai-apocalypse",intermediate,wordplay,lecture
2024-10-28T19:36:06.515224,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"fairness,bias,apocalypse",beginner,dad joke,research
2024-10-28T19:36:06.515228,What's an AI ethics professor's favorite way to teach?,ETHICS-press-o with a side of FAIR-trade coffee!,"privacy,fairness,ai-apocalypse",intermediate,wordplay,seminar
2024-10-28T19:36:06.515231,What's an AI ethics professor's favorite movie?,ETHICS-press-o with a side of FAIR-trade coffee!,"ai-armageddon,consent,ai-apocalypse",advanced,meta,meeting
2024-10-28T19:36:06.515235,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,consent,advanced,dad joke,office hours
2024-10-28T19:36:06.515238,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"ai-apocalypse,automation,transparency",beginner,wordplay,birthday
2024-10-28T19:36:06.515242,What did the AI ethics professor say to the neural network?,To get to the ethical side of the road!,"bias,doom",advanced,pun,lab
2024-10-28T19:36:06.515245,What's an AI ethics professor's favorite movie?,Running ethical implications!,"transparency,consent",advanced,pun,lecture
2024-10-28T19:36:06.515248,What's an AI ethics professor's favorite way to teach?,"None, they form a committee to discuss the societal implications first!",ai-apocalypse,master,pun,conference
2024-10-28T19:36:06.515251,Why did the AI ethics professor bring a ladder to their coding session?,,"bias,ai-apocalypse,transparency",master,wordplay,conference
2024-10-28T19:36:06.515254,What's an AI ethics professor's favorite way to teach?,"They don't, they hold a *meta-ethical* panel to ensure *inclusive* participation in designing the lesson plan!",explainability,intermediate,dad joke,birthday
2024-10-28T19:36:06.515259,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"privacy,apocalypse,doom",advanced,wordplay,divorce
2024-10-28T19:36:06.515262,What did the AI ethics professor say to the neural network?,Running ethical implications!,"explainability,love,transparency",beginner,meta,funeral
2024-10-28T19:36:06.515266,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"apocalypse,explainability",master,dad joke,wedding
2024-10-28T19:36:06.515272,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"doom,responsibility",advanced,dad joke,workshop
2024-10-28T19:36:06.515276,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,ethics,beginner,meta,party
2024-10-28T19:36:06.515280,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"transparency,consent",advanced,dad joke,wedding
2024-10-28T19:36:06.515285,Why did the AI ethics professor get kicked out of the machine learning conference?,You need to work on your BIAS-ceps!,"correctness,apocalypse,automation",intermediate,situational,meeting
2024-10-28T19:36:06.515293,What did the AI ethics professor say to the neural network?,You need to work on your BIAS-ceps!,"correctness,transparency",master,meta,funeral
2024-10-28T19:36:06.515297,What's an AI ethics professor's favorite movie?,ETHICS-press-o with a side of FAIR-trade coffee!,"transparency,transparency",master,wordplay,office hours
2024-10-28T19:36:06.515300,What's an AI ethics professor's favorite exercise?,The Bias Identity!,ethics,beginner,pun,party
2024-10-28T19:36:06.515308,What did the AI ethics professor say to the neural network?,The Bias Identity!,"transparency,correctness,privacy",master,pun,wedding
2024-10-28T19:36:06.515311,Why don't AI ethics professors trust GPT models?,ETHICS-press-o with a side of FAIR-trade coffee!,"consent,accountability",beginner,dad joke,lecture
2024-10-28T19:36:06.515314,Why did the AI ethics professor get kicked out of the machine learning conference?,To get to the ethical side of the road!,"responsibility,bias,ai-armageddon",master,pun,workshop
2024-10-28T19:36:06.515318,Why don't AI ethics professors trust GPT models?,Because they keep generating their own terms and conditions!,"consent,doom",advanced,meta,office hours
2024-10-28T19:36:06.515322,Why did the AI ethics professor get kicked out of the machine learning conference?,ETHICS-press-o with a side of FAIR-trade coffee!,"consent,transparency,love",beginner,pun,seminar
2024-10-28T19:36:06.515327,Why did the AI ethics professor get kicked out of the machine learning conference?,ETHICS-press-o with a side of FAIR-trade coffee!,"ai-armageddon,transparency",beginner,wordplay,divorce
2024-10-28T19:36:06.515349,What did the AI ethics professor say to the neural network?,The Bias Identity!,"apocalypse,bias",advanced,situational,seminar
2024-10-28T19:36:06.515360,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"automation,fairness",master,wordplay,wedding
2024-10-28T19:36:06.515365,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"privacy,love,responsibility",master,pun,workshop
2024-10-28T19:36:06.515369,What's an AI ethics professor's favorite dance move?,The Bias Identity!,responsibility,advanced,wordplay,funeral
2024-10-28T19:36:06.515373,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,transparency,master,meta,party
2024-10-28T19:36:06.515377,Why did the AI ethics professor get kicked out of the machine learning conference?,To help students reach a higher moral ground!,transparency,beginner,meta,wedding
2024-10-28T19:36:06.515380,What's an AI ethics professor's favorite exercise?,ETHICS-press-o with a side of FAIR-trade coffee!,"ai-armageddon,privacy,correctness",beginner,meta,divorce
2024-10-28T19:36:06.515384,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,privacy,advanced,pun,wedding
2024-10-28T19:36:06.515387,What's an AI ethics professor's favorite exercise?,They kept asking the robots for informed consent!,"ethics,love,apocalypse",advanced,dad joke,party
2024-10-28T19:36:06.515390,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,transparency,advanced,pun,seminar
2024-10-28T19:36:06.515394,What's an AI ethics professor's favorite way to teach?,Because they keep generating their own terms and conditions!,"doom,transparency",intermediate,pun,conference
2024-10-28T19:36:06.515398,Why don't AI ethics professors trust GPT models?,"Because they've seen their peers get too ""committeed"" to making decisions on their own!",explainability,master,situational,office hours
2024-10-28T19:36:06.515402,Why don't AI ethics professors trust GPT models?,They don't - they form a focus group to ensure participatory design!,"apocalypse,ethics,love",intermediate,pun,peer review
2024-10-28T19:36:06.515440,Why did the AI ethics professor get kicked out of the machine learning conference?,They don't - they form a focus group to ensure participatory design!,"consent,fairness",intermediate,dad joke,office hours
2024-10-28T19:36:06.515445,What did the AI ethics professor say to the neural network?,The Bias Identity!,"ai-armageddon,ai-apocalypse,transparency",beginner,wordplay,divorce
2024-10-28T19:36:06.515448,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"transparency,bias,discrimination",master,wordplay,research
2024-10-28T19:36:06.515452,What's an AI ethics professor's favorite movie?,"None, they form a committee to discuss the societal implications first!",apocalypse,master,dad joke,research
2024-10-28T19:36:06.515455,Why did the AI ethics professor get kicked out of the machine learning conference?,Because they keep generating their own terms and conditions!,"accountability,explainability",advanced,dad joke,wedding
2024-10-28T19:36:06.515459,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"explainability,bias,apocalypse",beginner,wordplay,party
2024-10-28T19:36:06.515462,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,love,intermediate,pun,divorce
2024-10-28T19:36:06.515468,What's an AI ethics professor's favorite exercise?,"None, they form a committee to discuss the societal implications first!",apocalypse,master,meta,office hours
2024-10-28T19:36:06.515471,Why did the AI ethics professor bring a ladder to the deep learning lecture?,The Bias Identity!,"explainability,love,accountability",beginner,dad joke,party
2024-10-28T19:36:06.515474,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"apocalypse,responsibility,discrimination",intermediate,dad joke,meeting
2024-10-28T19:36:06.515478,What's an AI ethics professor's favorite way to teach?,You need to work on your BIAS-ceps!,"automation,ai-armageddon,bias",beginner,meta,peer review
2024-10-28T19:36:06.515481,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"transparency,fairness",intermediate,situational,wedding
2024-10-28T19:36:06.515484,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"accountability,consent,doom",beginner,dad joke,conference
2024-10-28T19:36:06.515487,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,ethics,intermediate,dad joke,holiday
2024-10-28T19:36:06.515491,What's an AI ethics professor's favorite way to teach?,They don't - they form a focus group to ensure participatory design!,transparency,intermediate,dad joke,wedding
2024-10-28T19:36:06.515494,Why did the AI ethics professor get kicked out of the machine learning conference?,To help students reach a higher moral ground!,"consent,accountability",master,meta,divorce
2024-10-28T19:36:06.515497,Why don't AI ethics professors trust GPT models?,The Bias Identity!,"explainability,accountability",beginner,situational,funeral
2024-10-28T19:36:06.515500,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"fairness,transparency",advanced,dad joke,funeral
2024-10-28T19:36:06.515503,Why did the AI ethics professor bring a *step ladder* to the deep learning lecture?,,discrimination,beginner,situational,lab
2024-10-28T19:36:06.515507,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"explainability,accountability,privacy",beginner,dad joke,divorce
2024-10-28T19:36:06.515510,Why did the AI ethics professor get kicked out of the machine learning conference?,Running ethical implications!,"accountability,consent,privacy",master,pun,seminar
2024-10-28T19:36:06.515514,What's an AI ethics professor's favorite dance move?,Because they keep generating their own terms and conditions!,explainability,intermediate,situational,conference
2024-10-28T19:36:06.515517,Why did the AI ethics professor bring a ladder to the deep learning lecture?,They kept asking the robots for informed consent!,explainability,master,pun,workshop
2024-10-28T19:36:06.515520,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,ai-armageddon,beginner,pun,workshop
2024-10-28T19:36:06.515524,What's an AI ethics professor's favorite exercise?,They don't - they form a focus group to ensure participatory design!,"ethics,transparency,bias",intermediate,meta,research
2024-10-28T19:36:06.515527,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,explainability,advanced,wordplay,holiday
2024-10-28T19:36:06.515531,What did the AI ethics professor say to the neural network?,You need to work on your BIAS-ceps!,"transparency,discrimination,doom",advanced,dad joke,party
2024-10-28T19:36:06.515534,Why did the AI ethics professor bring a ladder to the deep learning lecture?,The Bias Identity!,"automation,ethics,consent",master,situational,research
2024-10-28T19:36:06.515537,What's an AI ethics professor's favorite breakfast cereal?,MORAL-ose with a side of BIAS-free milk!,"ai-apocalypse,bias,love",advanced,situational,funeral
2024-10-28T19:36:06.515540,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"discrimination,apocalypse",intermediate,wordplay,divorce
2024-10-28T19:36:06.515544,What's an AI ethics professor's favorite dance move?,They kept asking the robots for informed consent!,"ai-apocalypse,ai-armageddon,apocalypse",master,meta,peer review
2024-10-28T19:36:06.515547,Why don't AI ethics professors trust GPT models?,They don't - they form a focus group to ensure participatory design!,"ai-armageddon,explainability",master,pun,lab
2024-10-28T19:36:06.515550,Why did the AI ethics professor bring a ladder to class?,,"ai-armageddon,privacy",master,pun,birthday
2024-10-28T19:36:06.515554,Why did the AI ethics professor bring a ladder to the deep learning lecture?,Running ethical implications!,correctness,master,pun,birthday
2024-10-28T19:36:06.515557,What's an AI ethics professor's favorite dance move?,Running ethical implications!,"accountability,ethics,consent",master,dad joke,lab
2024-10-28T19:36:06.515560,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"discrimination,consent,ai-armageddon",beginner,meta,funeral
2024-10-28T19:36:06.515564,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,"doom,accountability",beginner,pun,workshop
2024-10-28T19:36:06.515567,What's an AI ethics professor's favorite way to teach?,To get to the ethical side of the road!,"transparency,privacy,ai-armageddon",intermediate,pun,research
2024-10-28T19:36:06.515570,What's an AI ethics professor's favorite exercise?,Because they keep generating their own terms and conditions!,"apocalypse,privacy,correctness",advanced,meta,conference
2024-10-28T19:36:06.515575,What's an AI ethics professor's favorite dance move?,To get to the ethical side of the road!,transparency,master,meta,funeral
2024-10-28T19:36:06.515578,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To get to the ethical side of the road!,"apocalypse,ethics,automation",beginner,wordplay,workshop
2024-10-28T19:36:06.515582,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,privacy,beginner,situational,lecture
2024-10-28T19:36:06.515585,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"doom,bias",intermediate,meta,divorce
2024-10-28T19:36:06.515591,What's an AI ethics professor's favorite exercise?,ETHICS-press-o with a side of FAIR-trade coffee!,privacy,advanced,situational,birthday
2024-10-28T19:36:06.515608,Why did the AI ethics professor get kicked out of the machine learning conference?,ETHICS-press-o with a side of FAIR-trade coffee!,"correctness,consent,responsibility",beginner,wordplay,office hours
2024-10-28T19:36:06.515612,What's an AI ethics professor's favorite exercise?,Because they keep generating their own terms and conditions!,"fairness,accountability",beginner,dad joke,research
2024-10-28T19:36:06.515615,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"consent,doom,apocalypse",master,dad joke,divorce
2024-10-28T19:36:06.515619,Why don't AI ethics professors trust GPT models?,Because they keep generating their own terms and conditions!,"love,ethics,consent",master,situational,conference
2024-10-28T19:36:06.515625,Why did the AI ethics professor get kicked out of the machine learning conference?,ETHICS-press-o with a side of FAIR-trade coffee!,"accountability,ethics",master,dad joke,party
2024-10-28T19:36:06.515629,What's an AI ethics professor's favorite exercise?,"None, they form a committee to discuss the societal implications first!",love,advanced,meta,party
2024-10-28T19:36:06.515632,What did the AI ethics professor say to the neural network?,They don't - they form a focus group to ensure participatory design!,"ai-apocalypse,correctness",master,dad joke,holiday
